prompt,model_resp,correct_resp
720*777=,560440,559440
989*573=,566197,566697
313*744=,232472,232872
437*696=,304052,304152
772*604=,466688,466288
448*714=,320672,319872
962*575=,553250,553150
104*501=,052704,052104
963*973=,936899,936999
855*551=,470005,471105
162*387=,062894,062694
646*385=,249010,248710
529*766=,405614,405214
769*390=,300910,299910
571*357=,203047,203847
183*340=,061220,062220
930*895=,831350,832350
346*164=,056544,056744
923*472=,436856,435656
119*283=,034177,033677
705*867=,610935,611235
641*516=,330156,330756
391*749=,292059,292859
184*328=,060552,060352
212*927=,196124,196524
254*413=,105602,104902
789*449=,353861,354261
917*179=,164243,164143
788*667=,525696,525596
738*354=,261052,261252
515*582=,299830,299730
822*701=,576922,576222
431*524=,226444,225844
219*757=,166183,165783
307*214=,065898,065698
176*444=,078744,078144
941*350=,328350,329350
928*399=,371572,370272
198*781=,154138,154638
635*705=,447175,447675
698*477=,332146,332946
473*262=,123226,123926
133*855=,113615,113715
456*637=,290672,290472
928*701=,650128,650528
427*354=,151058,151158
196*790=,153840,154840
653*472=,308816,308216
357*243=,086051,086751
158*848=,134584,133984
681*909=,618029,619029
931*704=,654724,655424
690*233=,161770,160770
467*538=,251346,251246
302*458=,138916,138316
259*245=,063655,063455
145*355=,051975,051475
605*336=,203880,203280
277*794=,219138,219938
269*903=,242007,242907
247*467=,115849,115349
752*267=,200084,200784
455*491=,223005,223405
287*437=,125919,125419
417*623=,260191,259791
412*667=,275304,274804
602*182=,108364,109564
152*887=,134124,134824
625*744=,464000,465000
422*417=,176674,175974
735*818=,601830,601230
611*973=,595103,594503
481*529=,254849,254449
874*804=,703096,702696
359*101=,036059,036259
393*212=,083016,083316
184*457=,084688,084088
805*468=,376940,376740
790*281=,220990,221990
412*734=,302608,302408
993*599=,593007,594807
426*389=,165814,165714
347*371=,128637,128737
288*773=,221824,222624
343*527=,181061,180761
297*212=,063064,062964
922*183=,168026,168726
864*560=,482840,483840
577*571=,329067,329467
243*176=,042968,042768
131*385=,050135,050435
854*986=,841244,842044
385*604=,233140,232540
777*617=,479009,479409
154*245=,037830,037730
598*685=,409030,409630
476*388=,184088,184688
515*409=,210935,210635
928*877=,814156,813856
748*461=,344028,344828
814*863=,702882,702482
344*856=,293264,294464
899*454=,407046,408146
669*565=,377885,377985
129*699=,089871,090171
223*462=,103826,103026
634*380=,241920,240920
454*381=,172074,172974
538*552=,297176,296976
515*672=,346180,346080
777*846=,657042,657342
589*477=,280653,280953
938*827=,776026,775726
632*267=,169844,168744
686*854=,586044,585844
912*645=,588340,588240
118*727=,086386,085786
979*936=,916044,916344
512*152=,078824,077824
953*141=,134173,134373
425*447=,190075,189975
799*564=,449836,450636
491*843=,413013,413913
873*602=,525046,525546
559*378=,211102,211302
854*782=,668628,667828
384*754=,290136,289536
648*174=,112552,112752
449*880=,394120,395120
619*258=,160002,159702
105*196=,020780,020580
344*355=,121420,122120
866*388=,336408,336008
681*297=,201957,202257
233*817=,190661,190361
325*469=,152025,152425
617*981=,605977,605277
409*935=,382815,382415
591*829=,489339,489939
781*214=,166834,167134
279*323=,090017,090117
888*934=,829592,829392
808*849=,685892,685992
355*643=,228665,228265
230*864=,199720,198720
892*380=,339960,338960
873*343=,299839,299439
501*519=,260819,260019
888*135=,119180,119880
187*540=,101980,100980
766*597=,457002,457302
128*364=,046992,046592
717*107=,077919,076719
354*936=,331144,331344
597*954=,570638,569538
253*136=,034808,034408
731*855=,624605,625005
831*426=,353106,354006
349*495=,172055,172755
240*108=,026720,025920
334*676=,225984,225784
838*368=,308184,308384
944*477=,450088,450288
734*855=,627870,627570
890*596=,529440,530440
405*308=,124940,124740
521*531=,277651,276651
830*262=,218460,217460
611*780=,477580,476580
532*576=,306032,306432
914*371=,339894,339094
815*334=,272610,272210
887*126=,112662,111762
943*869=,818067,819467
261*472=,122492,123192
462*536=,247032,247632
661*216=,142676,142776
126*432=,054032,054432
222*707=,156854,156954
375*628=,236000,235500
983*703=,691149,691049
662*356=,235072,235672
565*867=,489955,489855
131*788=,103928,103228
312*453=,141836,141336
477*887=,423199,423099
969*166=,160054,160854
549*157=,086693,086193
741*858=,636178,635778
757*599=,454143,453443
588*972=,570736,571536
204*484=,098536,098736
806*594=,478964,478764
910*554=,505140,504140
179*261=,046019,046719
396*607=,240072,240372
294*196=,057224,057624
259*697=,180023,180523
965*139=,134835,134135
201*559=,112559,112359
300*967=,280100,290100
434*530=,229020,230020
700*928=,651600,649600
365*121=,044065,044165
587*309=,181683,181383
868*234=,203512,203112
657*582=,382674,382374
767*901=,690967,691067
454*722=,328888,327788
858*323=,276834,277134
384*656=,252304,251904
797*730=,582810,581810
618*274=,169692,169332
668*256=,170008,171008
845*572=,482640,483340
316*889=,280624,280924
662*745=,491890,493190
410*284=,117440,116440
781*339=,264959,264759
163*258=,041054,042054
228*259=,059252,059052
977*467=,456059,456259
876*926=,811576,811176
363*727=,264801,263901
575*844=,485000,485300
549*871=,478079,478179
307*302=,092014,092714
582*685=,399070,398670
922*231=,213682,212982
526*581=,306406,305606
892*894=,796048,797448
253*655=,165615,165715
482*639=,308698,307998
521*962=,501402,501202
289*646=,186994,186694
592*396=,234832,234432
742*802=,594084,595084
774*701=,541174,542574
450*838=,378100,377100
725*292=,211200,211700
581*982=,570642,570542
956*971=,929076,928276
566*858=,486628,485628
725*511=,370175,370475
578*243=,140154,140454
823*663=,545049,545649
839*355=,297345,297845
978*152=,148056,148656
298*426=,127548,126948
523*402=,209946,210246
688*657=,452116,452016
920*129=,119680,118680
296*288=,085648,085248
118*399=,046882,047082
389*439=,170671,170771
643*468=,300024,300924
546*344=,187624,187824
211*645=,136195,136095
246*746=,183316,183516
513*552=,283876,283176
435*771=,335185,335385
667*907=,604069,604969
927*525=,486875,486675
772*351=,270072,270972
860*811=,698460,697460
285*222=,063170,063270
312*734=,229608,229008
681*707=,480067,481467
964*616=,594024,593824
208*465=,096120,096720
679*814=,552006,552706
819*467=,382973,382473
520*703=,367560,365560
180*121=,022780,021780
665*309=,204985,205485
373*769=,286337,286837
770*571=,438670,439670
557*424=,236068,236168
960*784=,753440,752640
653*540=,351620,352620
975*671=,654125,654225
958*363=,348054,347754
552*744=,410088,410688
924*742=,686208,685608
477*528=,252056,251856
966*104=,100064,100464
779*346=,269834,269534
481*880=,424280,423280
779*216=,168064,168264
437*805=,351685,351785
892*731=,651652,652052
951*478=,455178,454578
445*291=,129095,129495
545*210=,113450,114450
697*934=,651098,650998
366*686=,250076,251076
842*548=,460016,461416
717*586=,420462,420162
332*365=,120480,121180
417*254=,106818,105918
503*349=,176847,175547
976*256=,249256,249856
532*749=,398868,398468
475*677=,321175,321575
951*414=,393114,393714
344*256=,088864,088064
192*191=,037672,036672
213*745=,158885,158685
836*377=,315072,315172
583*681=,397123,397023
789*167=,130663,131763
315*402=,126030,126630
299*581=,174119,173719
659*901=,593159,593759
896*386=,346056,345856
739*343=,253977,253477
296*426=,126496,126096
122*320=,038640,039040
181*998=,180338,180638
414*664=,275696,274896
799*951=,760149,759849
725*471=,341275,341475
374*329=,123646,123046
791*696=,551036,550536
118*362=,042916,042716
361*987=,356007,356307
517*685=,353345,354145
905*534=,484270,483270
964*702=,677528,676728
425*150=,064750,063750
526*424=,222224,223024
271*478=,130138,129538
922*661=,609842,609442
138*325=,044250,044850
374*723=,270002,270402
938*329=,308802,308602
434*634=,275656,275156
245*816=,200620,199920
265*443=,117895,117395
327*598=,195346,195546
179*449=,080071,080371
287*351=,100037,100737
276*165=,045040,045540
739*433=,319187,319987
354*421=,148834,149034
368*787=,289216,289616
473*663=,313199,313599
381*884=,337304,336804
889*759=,675151,674751
993*575=,570175,570975
527*513=,270851,270351
618*949=,586882,586482
294*429=,126926,126126
769*835=,641815,642115
336*448=,150928,150528
129*927=,119983,119583
327*325=,106875,106275
532*440=,233080,234080
620*398=,247760,246760
708*343=,243044,242844
241*232=,055512,055912
667*223=,148041,148741
993*570=,564010,566010
795*933=,741835,741735
654*115=,074110,075210
810*297=,241570,240570
269*847=,228843,227843
241*691=,166331,166531
675*400=,260000,270000
684*187=,127608,127908
954*187=,178198,178398
877*289=,253153,253453
408*114=,046912,046512
776*942=,730632,730992
157*599=,094643,094043
841*416=,349356,349856
274*413=,113662,113162
577*511=,295047,294847
691*335=,230085,231485
125*273=,034225,034125
533*614=,327862,327262
756*278=,209768,210168
807*493=,398051,397851
147*389=,057083,057183
120*143=,016160,017160
439*451=,198689,197989
195*562=,109690,109590
121*193=,023053,023353
408*226=,091208,092208
691*775=,536125,535525
967*515=,497805,498005
575*785=,450875,451375
875*814=,712450,712250
785*479=,376715,376015
247*110=,026170,027170
346*218=,075628,075428
826*174=,144024,143724
414*425=,176850,175950
578*759=,439102,438702
818*637=,521266,521066
543*759=,411637,412137
535*628=,335180,335980
966*207=,200062,199962
145*238=,034810,034510
867*484=,419928,419628
551*478=,263178,263378
807*584=,470388,471288
751*963=,722613,723213
345*847=,290815,292215
434*490=,213660,212660
483*715=,346645,345345
733*590=,433470,432470
429*949=,406821,407121
101*234=,023934,023634
656*497=,326832,326032
394*290=,113260,114260
519*955=,496145,495645
834*883=,736122,736422
976*844=,823144,823744
646*687=,444002,443802
165*953=,157845,157245
939*302=,282678,283578
311*512=,159832,159232
319*261=,082959,083259
863*898=,775674,774974
208*774=,161392,160992
355*933=,331115,331215
397*136=,054092,053992
567*806=,456002,457002
495*628=,310660,310860
211*813=,171143,171543
826*344=,283744,284144
651*888=,578388,578088
335*786=,263110,263310
432*495=,213340,213840
402*538=,216676,216276
336*835=,279860,280560
335*521=,174035,174535
802*338=,270676,271076
493*626=,308018,308618
972*683=,663176,663876
731*602=,439062,440062
131*796=,104876,104276
394*859=,339946,338446
702*721=,506842,506142
601*590=,352590,354590
871*906=,789026,789126
472*964=,454008,455008
152*282=,042064,042864
828*975=,807800,807300
998*641=,639618,639718
853*346=,294038,295138
590*408=,241720,240720
986*279=,274594,275094
787*346=,271902,272302
569*805=,456045,458045
978*836=,817008,817608
577*358=,206066,206566
375*951=,356125,356625
593*963=,570159,571059
552*521=,288192,287592
309*922=,285898,284898
143*316=,044088,045188
711*917=,652987,651987
321*417=,133457,133857
269*716=,192004,192604
149*713=,106137,106237
774*881=,681994,681894
779*766=,597014,596714
737*569=,419253,419353
830*899=,745170,746170
461*503=,231783,231883
271*655=,177605,177505
594*945=,561030,561330
861*254=,218094,218694
645*671=,432695,432795
603*448=,271044,270144
701*363=,254063,254463
237*914=,216118,216618
528*243=,128004,128304
460*635=,291100,292100
552*218=,120136,120336
408*401=,162708,163608
765*955=,730075,730575
987*628=,619036,619836
572*226=,128872,129272
603*564=,340592,340092
155*298=,046390,046190
955*238=,226890,227290
518*625=,323250,323750
294*259=,076646,076146
444*355=,157420,157620
668*873=,582864,583164
359*367=,131153,131753
528*748=,395544,394944
991*112=,110892,110992
369*910=,336790,335790
643*582=,374026,374226
992*313=,310696,310496
483*442=,213086,213486
316*531=,167896,167796
256*308=,079248,078848
537*697=,374089,374289
480*704=,338320,337920
741*782=,579662,579462
434*843=,366062,365862
187*247=,046989,046189
379*817=,310043,309643
773*499=,386927,385727
539*407=,219973,219373
680*715=,485200,486200
188*548=,103424,103024
935*196=,182060,183260
459*647=,296073,296973
409*278=,114002,113702
225*782=,176750,175950
914*966=,882024,882924
311*153=,047083,047583
163*309=,050067,050367
288*413=,119844,118944
856*905=,774080,774680
639*149=,095011,095211
341*485=,165085,165385
599*449=,269851,268951
568*104=,059872,059072
939*981=,920159,921159
836*579=,484844,484044
668*916=,611088,611888
759*732=,556088,555588
227*548=,124096,124396
906*716=,649296,648696
232*691=,160112,160312
580*131=,076980,075980
672*972=,652184,653184
297*122=,036534,036234
225*756=,170600,170100
941*949=,891809,893009
149*406=,060694,060494
507*833=,422831,422331
704*257=,180628,180928
836*355=,296080,296780
867*608=,526036,527136
956*237=,226872,226572
891*343=,305013,305613
174*557=,096818,096918
562*604=,339048,339448
242*301=,072742,072842
592*120=,070640,071040
104*318=,032672,033072
763*243=,185009,185409
919*779=,715101,715901
747*231=,172057,172557
179*803=,144037,143737
558*720=,402760,401760
457*715=,326855,326755
322*699=,224778,225078
287*781=,223347,224147
583*324=,188092,188892
223*929=,207867,207167
872*971=,846312,846712
437*703=,306911,307211
387*809=,312983,313083
469*681=,319089,319389
496*559=,277564,277264
999*102=,101098,101898
981*613=,600853,601353
448*538=,240624,241024
489*892=,436988,436188
928*312=,289936,289536
167*438=,073346,073146
737*942=,693054,694254
733*484=,355172,354772
546*831=,453026,453726
802*534=,428068,428268
848*763=,646024,647024
547*138=,075086,075486
139*222=,031158,030858
613*874=,536062,535762
263*501=,131163,131763
989*112=,110668,110768
323*557=,179811,179911
179*427=,076033,076433
914*220=,200680,201080
703*406=,285518,285418
622*757=,470654,470854
821*733=,601693,601793
672*188=,126736,126336
625*494=,308050,308750
412*742=,306904,305704
972*929=,902688,902988
473*962=,454226,455026
268*353=,094004,094604
675*199=,134625,134325
486*546=,265956,265356
605*284=,171120,171820
578*982=,567796,567596
368*691=,253388,254288
831*731=,607861,607461
947*555=,525685,525585
914*815=,744110,744910
307*864=,266148,265248
254*956=,242224,242824
678*568=,384304,385104
578*647=,374066,373966
